fecha,PM10,year,month,day,hour,imputado,PM10_imputado
2018-04-30 21:59:59+00:00,22.2,2018,4,30,21,False,22.2
2018-04-30 22:59:59+00:00,34.3,2018,4,30,22,False,34.3
2018-04-30 23:59:59+00:00,20.0,2018,4,30,23,False,20.0
2018-05-01 00:59:59+00:00,7.5,2018,5,1,0,False,7.5
2018-05-01 01:59:59+00:00,24.0,2018,5,1,1,False,24.0
2018-05-01 02:59:59+00:00,26.6,2018,5,1,2,False,26.6
2018-05-01 03:59:59+00:00,15.5,2018,5,1,3,False,15.5
2018-05-01 04:59:59+00:00,22.0,2018,5,1,4,False,22.0
2018-05-01 05:59:59+00:00,21.2,2018,5,1,5,False,21.2
2018-05-01 06:59:59+00:00,40.7,2018,5,1,6,False,40.7
2018-05-01 07:59:59+00:00,82.5,2018,5,1,7,False,82.5
2018-05-01 08:59:59+00:00,64.0,2018,5,1,8,False,64.0
2018-05-01 09:59:59+00:00,55.9,2018,5,1,9,False,55.9
2018-05-01 10:59:59+00:00,65.8,2018,5,1,10,False,65.8
2018-05-01 11:59:59+00:00,40.4,2018,5,1,11,False,40.4
2018-05-01 12:59:59+00:00,24.7,2018,5,1,12,False,24.7
2018-05-01 13:59:59+00:00,29.6,2018,5,1,13,False,29.6
2018-05-01 14:59:59+00:00,41.0,2018,5,1,14,False,41.0
2018-05-01 15:59:59+00:00,54.9,2018,5,1,15,False,54.9
2018-05-01 16:59:59+00:00,29.1,2018,5,1,16,False,29.1
2018-05-01 17:59:59+00:00,23.2,2018,5,1,17,False,23.2
2018-05-01 18:59:59+00:00,19.8,2018,5,1,18,False,19.8
2018-05-01 19:59:59+00:00,25.4,2018,5,1,19,False,25.4
2018-05-01 20:59:59+00:00,48.4,2018,5,1,20,False,48.4
2018-05-01 21:59:59+00:00,46.5,2018,5,1,21,False,46.5
2018-05-01 22:59:59+00:00,30.9,2018,5,1,22,False,30.9
2018-05-01 23:59:59+00:00,38.7,2018,5,1,23,False,38.7
2018-05-02 00:59:59+00:00,13.6,2018,5,2,0,False,13.6
2018-05-02 01:59:59+00:00,16.0,2018,5,2,1,False,16.0
2018-05-02 02:59:59+00:00,17.2,2018,5,2,2,False,17.2
2018-05-02 03:59:59+00:00,56.6,2018,5,2,3,False,56.6
2018-05-02 04:59:59+00:00,49.0,2018,5,2,4,False,49.0
2018-05-02 05:59:59+00:00,52.0,2018,5,2,5,False,52.0
2018-05-02 06:59:59+00:00,69.1,2018,5,2,6,False,69.1
2018-05-02 07:59:59+00:00,108.6,2018,5,2,7,False,108.6
2018-05-02 08:59:59+00:00,88.3,2018,5,2,8,False,88.3
2018-05-02 09:59:59+00:00,74.1,2018,5,2,9,False,74.1
2018-05-02 10:59:59+00:00,57.1,2018,5,2,10,False,57.1
2018-05-02 11:59:59+00:00,40.4,2018,5,2,11,False,40.4
2018-05-02 12:59:59+00:00,37.3,2018,5,2,12,False,37.3
2018-05-02 13:59:59+00:00,42.1,2018,5,2,13,False,42.1
2018-05-02 14:59:59+00:00,51.4,2018,5,2,14,False,51.4
2018-05-02 15:59:59+00:00,54.2,2018,5,2,15,False,54.2
2018-05-02 16:59:59+00:00,83.9,2018,5,2,16,False,83.9
2018-05-02 17:59:59+00:00,82.7,2018,5,2,17,False,82.7
2018-05-02 18:59:59+00:00,63.3,2018,5,2,18,False,63.3
2018-05-02 19:59:59+00:00,55.2,2018,5,2,19,False,55.2
2018-05-02 20:59:59+00:00,,2018,5,2,20,True,50.0
2018-05-02 21:59:59+00:00,60.9,2018,5,2,21,False,60.9
2018-05-02 22:59:59+00:00,35.1,2018,5,2,22,False,35.1
2018-05-02 23:59:59+00:00,33.1,2018,5,2,23,False,33.1
2018-05-03 00:59:59+00:00,54.6,2018,5,3,0,False,54.6
2018-05-03 01:59:59+00:00,24.2,2018,5,3,1,False,24.2
2018-05-03 02:59:59+00:00,15.0,2018,5,3,2,False,15.0
2018-05-03 03:59:59+00:00,10.8,2018,5,3,3,False,10.8
2018-05-03 04:59:59+00:00,21.9,2018,5,3,4,False,21.9
2018-05-03 05:59:59+00:00,34.1,2018,5,3,5,False,34.1
2018-05-03 06:59:59+00:00,97.0,2018,5,3,6,False,97.0
2018-05-03 07:59:59+00:00,85.0,2018,5,3,7,False,85.0
2018-05-03 08:59:59+00:00,93.1,2018,5,3,8,False,93.1
2018-05-03 09:59:59+00:00,67.8,2018,5,3,9,False,67.8
2018-05-03 10:59:59+00:00,65.9,2018,5,3,10,False,65.9
2018-05-03 11:59:59+00:00,51.5,2018,5,3,11,False,51.5
2018-05-03 12:59:59+00:00,33.1,2018,5,3,12,False,33.1
2018-05-03 13:59:59+00:00,48.8,2018,5,3,13,False,48.8
2018-05-03 14:59:59+00:00,42.3,2018,5,3,14,False,42.3
2018-05-03 15:59:59+00:00,32.5,2018,5,3,15,False,32.5
2018-05-03 16:59:59+00:00,28.6,2018,5,3,16,False,28.6
2018-05-03 17:59:59+00:00,55.5,2018,5,3,17,False,55.5
2018-05-03 18:59:59+00:00,35.2,2018,5,3,18,False,35.2
2018-05-03 19:59:59+00:00,57.6,2018,5,3,19,False,57.6
2018-05-03 20:59:59+00:00,74.8,2018,5,3,20,False,74.8
2018-05-03 21:59:59+00:00,73.5,2018,5,3,21,False,73.5
2018-05-03 22:59:59+00:00,50.8,2018,5,3,22,False,50.8
2018-05-03 23:59:59+00:00,62.3,2018,5,3,23,False,62.3
2018-05-04 00:59:59+00:00,66.7,2018,5,4,0,False,66.7
2018-05-04 01:59:59+00:00,42.6,2018,5,4,1,False,42.6
2018-05-04 02:59:59+00:00,39.4,2018,5,4,2,False,39.4
2018-05-04 03:59:59+00:00,25.9,2018,5,4,3,False,25.9
2018-05-04 04:59:59+00:00,33.9,2018,5,4,4,False,33.9
2018-05-04 05:59:59+00:00,41.0,2018,5,4,5,False,41.0
2018-05-04 06:59:59+00:00,63.7,2018,5,4,6,False,63.7
2018-05-04 07:59:59+00:00,107.4,2018,5,4,7,False,107.4
2018-05-04 08:59:59+00:00,92.4,2018,5,4,8,False,92.4
2018-05-04 09:59:59+00:00,64.2,2018,5,4,9,False,64.2
2018-05-04 10:59:59+00:00,47.1,2018,5,4,10,False,47.1
2018-05-04 11:59:59+00:00,56.0,2018,5,4,11,False,56.0
2018-05-04 12:59:59+00:00,77.4,2018,5,4,12,False,77.4
2018-05-04 13:59:59+00:00,79.3,2018,5,4,13,False,79.3
2018-05-04 14:59:59+00:00,54.3,2018,5,4,14,False,54.3
2018-05-04 15:59:59+00:00,47.1,2018,5,4,15,False,47.1
2018-05-04 16:59:59+00:00,21.7,2018,5,4,16,False,21.7
2018-05-04 17:59:59+00:00,50.2,2018,5,4,17,False,50.2
2018-05-04 18:59:59+00:00,56.6,2018,5,4,18,False,56.6
2018-05-04 19:59:59+00:00,52.8,2018,5,4,19,False,52.8
2018-05-04 20:59:59+00:00,56.7,2018,5,4,20,False,56.7
2018-05-04 21:59:59+00:00,48.0,2018,5,4,21,False,48.0
2018-05-04 22:59:59+00:00,31.2,2018,5,4,22,False,31.2
2018-05-04 23:59:59+00:00,44.6,2018,5,4,23,False,44.6
2018-05-05 00:59:59+00:00,47.9,2018,5,5,0,False,47.9
2018-05-05 01:59:59+00:00,38.5,2018,5,5,1,False,38.5
2018-05-05 02:59:59+00:00,27.8,2018,5,5,2,False,27.8
2018-05-05 03:59:59+00:00,12.3,2018,5,5,3,False,12.3
2018-05-05 04:59:59+00:00,12.1,2018,5,5,4,False,12.1
2018-05-05 05:59:59+00:00,12.3,2018,5,5,5,False,12.3
2018-05-05 06:59:59+00:00,12.8,2018,5,5,6,False,12.8
2018-05-05 07:59:59+00:00,19.8,2018,5,5,7,False,19.8
2018-05-05 08:59:59+00:00,28.8,2018,5,5,8,False,28.8
2018-05-05 09:59:59+00:00,50.7,2018,5,5,9,False,50.7
2018-05-05 10:59:59+00:00,43.3,2018,5,5,10,False,43.3
2018-05-05 11:59:59+00:00,43.0,2018,5,5,11,False,43.0
2018-05-05 12:59:59+00:00,38.9,2018,5,5,12,False,38.9
2018-05-05 13:59:59+00:00,27.3,2018,5,5,13,False,27.3
2018-05-05 14:59:59+00:00,34.2,2018,5,5,14,False,34.2
2018-05-05 15:59:59+00:00,19.8,2018,5,5,15,False,19.8
2018-05-05 16:59:59+00:00,40.6,2018,5,5,16,False,40.6
2018-05-05 17:59:59+00:00,39.8,2018,5,5,17,False,39.8
2018-05-05 18:59:59+00:00,57.0,2018,5,5,18,False,57.0
2018-05-05 19:59:59+00:00,93.9,2018,5,5,19,False,93.9
2018-05-05 20:59:59+00:00,56.7,2018,5,5,20,False,56.7
2018-05-05 21:59:59+00:00,48.5,2018,5,5,21,False,48.5
2018-05-05 22:59:59+00:00,51.6,2018,5,5,22,False,51.6
2018-05-05 23:59:59+00:00,37.3,2018,5,5,23,False,37.3
2018-05-06 00:59:59+00:00,43.8,2018,5,6,0,False,43.8
2018-05-06 01:59:59+00:00,60.3,2018,5,6,1,False,60.3
2018-05-06 02:59:59+00:00,42.5,2018,5,6,2,False,42.5
2018-05-06 03:59:59+00:00,43.6,2018,5,6,3,False,43.6
2018-05-06 04:59:59+00:00,32.2,2018,5,6,4,False,32.2
2018-05-06 05:59:59+00:00,39.8,2018,5,6,5,False,39.8
2018-05-06 06:59:59+00:00,32.3,2018,5,6,6,False,32.3
2018-05-06 07:59:59+00:00,48.9,2018,5,6,7,False,48.9
2018-05-06 08:59:59+00:00,43.5,2018,5,6,8,False,43.5
2018-05-06 09:59:59+00:00,48.3,2018,5,6,9,False,48.3
2018-05-06 10:59:59+00:00,40.9,2018,5,6,10,False,40.9
2018-05-06 11:59:59+00:00,31.6,2018,5,6,11,False,31.6
2018-05-06 12:59:59+00:00,34.7,2018,5,6,12,False,34.7
2018-05-06 13:59:59+00:00,25.1,2018,5,6,13,False,25.1
2018-05-06 14:59:59+00:00,19.5,2018,5,6,14,False,19.5
2018-05-06 15:59:59+00:00,10.7,2018,5,6,15,False,10.7
2018-05-06 16:59:59+00:00,41.1,2018,5,6,16,False,41.1
2018-05-06 17:59:59+00:00,17.5,2018,5,6,17,False,17.5
2018-05-06 18:59:59+00:00,13.1,2018,5,6,18,False,13.1
2018-05-06 19:59:59+00:00,14.0,2018,5,6,19,False,14.0
2018-05-06 20:59:59+00:00,12.8,2018,5,6,20,False,12.8
2018-05-06 21:59:59+00:00,19.1,2018,5,6,21,False,19.1
2018-05-06 22:59:59+00:00,11.5,2018,5,6,22,False,11.5
2018-05-06 23:59:59+00:00,9.8,2018,5,6,23,False,9.8
2018-05-07 00:59:59+00:00,14.8,2018,5,7,0,False,14.8
2018-05-07 01:59:59+00:00,16.7,2018,5,7,1,False,16.7
2018-05-07 02:59:59+00:00,16.3,2018,5,7,2,False,16.3
2018-05-07 03:59:59+00:00,15.8,2018,5,7,3,False,15.8
2018-05-07 04:59:59+00:00,17.5,2018,5,7,4,False,17.5
2018-05-07 05:59:59+00:00,20.7,2018,5,7,5,False,20.7
2018-05-07 06:59:59+00:00,40.9,2018,5,7,6,False,40.9
2018-05-07 07:59:59+00:00,96.9,2018,5,7,7,False,96.9
2018-05-07 08:59:59+00:00,81.1,2018,5,7,8,False,81.1
2018-05-07 09:59:59+00:00,80.4,2018,5,7,9,False,80.4
2018-05-07 10:59:59+00:00,67.0,2018,5,7,10,False,67.0
2018-05-07 11:59:59+00:00,59.1,2018,5,7,11,False,59.1
2018-05-07 12:59:59+00:00,39.9,2018,5,7,12,False,39.9
2018-05-07 13:59:59+00:00,37.4,2018,5,7,13,False,37.4
2018-05-07 14:59:59+00:00,37.1,2018,5,7,14,False,37.1
2018-05-07 15:59:59+00:00,33.5,2018,5,7,15,False,33.5
2018-05-07 16:59:59+00:00,34.9,2018,5,7,16,False,34.9
2018-05-07 17:59:59+00:00,42.8,2018,5,7,17,False,42.8
2018-05-07 18:59:59+00:00,48.3,2018,5,7,18,False,48.3
2018-05-07 19:59:59+00:00,24.7,2018,5,7,19,False,24.7
2018-05-07 20:59:59+00:00,34.7,2018,5,7,20,False,34.7
2018-05-07 21:59:59+00:00,38.4,2018,5,7,21,False,38.4
2018-05-07 22:59:59+00:00,35.0,2018,5,7,22,False,35.0
2018-05-07 23:59:59+00:00,20.9,2018,5,7,23,False,20.9
2018-05-08 00:59:59+00:00,30.5,2018,5,8,0,False,30.5
2018-05-08 01:59:59+00:00,24.3,2018,5,8,1,False,24.3
2018-05-08 02:59:59+00:00,19.5,2018,5,8,2,False,19.5
2018-05-08 03:59:59+00:00,15.3,2018,5,8,3,False,15.3
2018-05-08 04:59:59+00:00,16.3,2018,5,8,4,False,16.3
2018-05-08 05:59:59+00:00,30.3,2018,5,8,5,False,30.3
2018-05-08 06:59:59+00:00,59.3,2018,5,8,6,False,59.3
2018-05-08 07:59:59+00:00,71.3,2018,5,8,7,False,71.3
2018-05-08 08:59:59+00:00,42.3,2018,5,8,8,False,42.3
2018-05-08 09:59:59+00:00,47.2,2018,5,8,9,False,47.2
2018-05-08 10:59:59+00:00,48.3,2018,5,8,10,False,48.3
2018-05-08 11:59:59+00:00,64.8,2018,5,8,11,False,64.8
2018-05-08 12:59:59+00:00,54.4,2018,5,8,12,False,54.4
2018-05-08 13:59:59+00:00,45.4,2018,5,8,13,False,45.4
2018-05-08 14:59:59+00:00,47.0,2018,5,8,14,False,47.0
2018-05-08 15:59:59+00:00,55.1,2018,5,8,15,False,55.1
2018-05-08 16:59:59+00:00,81.5,2018,5,8,16,False,81.5
2018-05-08 17:59:59+00:00,105.5,2018,5,8,17,False,105.5
2018-05-08 18:59:59+00:00,110.4,2018,5,8,18,False,110.4
2018-05-08 19:59:59+00:00,134.4,2018,5,8,19,False,134.4
2018-05-08 20:59:59+00:00,102.9,2018,5,8,20,False,102.9
2018-05-08 21:59:59+00:00,65.8,2018,5,8,21,False,65.8
2018-05-08 22:59:59+00:00,54.8,2018,5,8,22,False,54.8
2018-05-08 23:59:59+00:00,47.8,2018,5,8,23,False,47.8
2018-05-09 00:59:59+00:00,37.1,2018,5,9,0,False,37.1
2018-05-09 01:59:59+00:00,32.6,2018,5,9,1,False,32.6
2018-05-09 02:59:59+00:00,29.3,2018,5,9,2,False,29.3
2018-05-09 03:59:59+00:00,23.4,2018,5,9,3,False,23.4
2018-05-09 04:59:59+00:00,39.8,2018,5,9,4,False,39.8
2018-05-09 05:59:59+00:00,26.4,2018,5,9,5,False,26.4
2018-05-09 06:59:59+00:00,28.0,2018,5,9,6,False,28.0
2018-05-09 07:59:59+00:00,28.9,2018,5,9,7,False,28.9
2018-05-09 08:59:59+00:00,51.2,2018,5,9,8,False,51.2
2018-05-09 09:59:59+00:00,48.6,2018,5,9,9,False,48.6
2018-05-09 10:59:59+00:00,49.0,2018,5,9,10,False,49.0
2018-05-09 11:59:59+00:00,39.8,2018,5,9,11,False,39.8
2018-05-09 12:59:59+00:00,46.6,2018,5,9,12,False,46.6
2018-05-09 13:59:59+00:00,41.1,2018,5,9,13,False,41.1
2018-05-09 14:59:59+00:00,41.2,2018,5,9,14,False,41.2
2018-05-09 15:59:59+00:00,64.9,2018,5,9,15,False,64.9
2018-05-09 16:59:59+00:00,54.7,2018,5,9,16,False,54.7
2018-05-09 17:59:59+00:00,38.8,2018,5,9,17,False,38.8
2018-05-09 18:59:59+00:00,32.9,2018,5,9,18,False,32.9
2018-05-09 19:59:59+00:00,56.6,2018,5,9,19,False,56.6
2018-05-09 20:59:59+00:00,56.9,2018,5,9,20,False,56.9
2018-05-09 21:59:59+00:00,23.4,2018,5,9,21,False,23.4
2018-05-09 22:59:59+00:00,15.8,2018,5,9,22,False,15.8
2018-05-09 23:59:59+00:00,17.1,2018,5,9,23,False,17.1
2018-05-10 00:59:59+00:00,24.6,2018,5,10,0,False,24.6
2018-05-10 01:59:59+00:00,14.7,2018,5,10,1,False,14.7
2018-05-10 02:59:59+00:00,19.7,2018,5,10,2,False,19.7
2018-05-10 03:59:59+00:00,18.1,2018,5,10,3,False,18.1
2018-05-10 04:59:59+00:00,24.8,2018,5,10,4,False,24.8
2018-05-10 05:59:59+00:00,42.6,2018,5,10,5,False,42.6
2018-05-10 06:59:59+00:00,48.9,2018,5,10,6,False,48.9
2018-05-10 07:59:59+00:00,72.5,2018,5,10,7,False,72.5
2018-05-10 08:59:59+00:00,86.4,2018,5,10,8,False,86.4
2018-05-10 09:59:59+00:00,73.9,2018,5,10,9,False,73.9
2018-05-10 10:59:59+00:00,59.7,2018,5,10,10,False,59.7
2018-05-10 11:59:59+00:00,36.2,2018,5,10,11,False,36.2
2018-05-10 12:59:59+00:00,32.5,2018,5,10,12,False,32.5
2018-05-10 13:59:59+00:00,29.8,2018,5,10,13,False,29.8
2018-05-10 14:59:59+00:00,42.2,2018,5,10,14,False,42.2
2018-05-10 15:59:59+00:00,59.3,2018,5,10,15,False,59.3
2018-05-10 16:59:59+00:00,48.5,2018,5,10,16,False,48.5
2018-05-10 17:59:59+00:00,74.0,2018,5,10,17,False,74.0
2018-05-10 18:59:59+00:00,86.5,2018,5,10,18,False,86.5
2018-05-10 19:59:59+00:00,64.9,2018,5,10,19,False,64.9
2018-05-10 20:59:59+00:00,61.0,2018,5,10,20,False,61.0
2018-05-10 21:59:59+00:00,35.1,2018,5,10,21,False,35.1
2018-05-10 22:59:59+00:00,37.1,2018,5,10,22,False,37.1
2018-05-10 23:59:59+00:00,61.6,2018,5,10,23,False,61.6
2018-05-11 00:59:59+00:00,50.3,2018,5,11,0,False,50.3
2018-05-11 01:59:59+00:00,44.7,2018,5,11,1,False,44.7
2018-05-11 02:59:59+00:00,43.2,2018,5,11,2,False,43.2
2018-05-11 03:59:59+00:00,35.6,2018,5,11,3,False,35.6
2018-05-11 04:59:59+00:00,32.1,2018,5,11,4,False,32.1
2018-05-11 05:59:59+00:00,41.6,2018,5,11,5,False,41.6
2018-05-11 06:59:59+00:00,66.7,2018,5,11,6,False,66.7
2018-05-11 07:59:59+00:00,107.0,2018,5,11,7,False,107.0
2018-05-11 08:59:59+00:00,97.7,2018,5,11,8,False,97.7
2018-05-11 09:59:59+00:00,62.6,2018,5,11,9,False,62.6
2018-05-11 10:59:59+00:00,47.1,2018,5,11,10,False,47.1
2018-05-11 11:59:59+00:00,56.0,2018,5,11,11,False,56.0
2018-05-11 12:59:59+00:00,51.8,2018,5,11,12,False,51.8
2018-05-11 13:59:59+00:00,54.1,2018,5,11,13,False,54.1
2018-05-11 14:59:59+00:00,50.2,2018,5,11,14,False,50.2
2018-05-11 15:59:59+00:00,50.0,2018,5,11,15,False,50.0
2018-05-11 16:59:59+00:00,47.0,2018,5,11,16,False,47.0
2018-05-11 17:59:59+00:00,47.1,2018,5,11,17,False,47.1
2018-05-11 18:59:59+00:00,48.5,2018,5,11,18,False,48.5
2018-05-11 19:59:59+00:00,51.7,2018,5,11,19,False,51.7
2018-05-11 20:59:59+00:00,34.9,2018,5,11,20,False,34.9
2018-05-11 21:59:59+00:00,62.2,2018,5,11,21,False,62.2
2018-05-11 22:59:59+00:00,58.0,2018,5,11,22,False,58.0
2018-05-11 23:59:59+00:00,52.6,2018,5,11,23,False,52.6
2018-05-12 00:59:59+00:00,37.8,2018,5,12,0,False,37.8
2018-05-12 01:59:59+00:00,26.6,2018,5,12,1,False,26.6
2018-05-12 02:59:59+00:00,25.8,2018,5,12,2,False,25.8
2018-05-12 03:59:59+00:00,29.2,2018,5,12,3,False,29.2
2018-05-12 04:59:59+00:00,48.4,2018,5,12,4,False,48.4
2018-05-12 05:59:59+00:00,57.3,2018,5,12,5,False,57.3
2018-05-12 06:59:59+00:00,70.5,2018,5,12,6,False,70.5
2018-05-12 07:59:59+00:00,66.2,2018,5,12,7,False,66.2
2018-05-12 08:59:59+00:00,64.3,2018,5,12,8,False,64.3
2018-05-12 09:59:59+00:00,58.8,2018,5,12,9,False,58.8
2018-05-12 10:59:59+00:00,71.3,2018,5,12,10,False,71.3
2018-05-12 11:59:59+00:00,58.1,2018,5,12,11,False,58.1
2018-05-12 12:59:59+00:00,45.5,2018,5,12,12,False,45.5
2018-05-12 13:59:59+00:00,48.2,2018,5,12,13,False,48.2
2018-05-12 14:59:59+00:00,50.4,2018,5,12,14,False,50.4
2018-05-12 15:59:59+00:00,40.6,2018,5,12,15,False,40.6
2018-05-12 16:59:59+00:00,31.7,2018,5,12,16,False,31.7
2018-05-12 17:59:59+00:00,48.1,2018,5,12,17,False,48.1
2018-05-12 18:59:59+00:00,40.8,2018,5,12,18,False,40.8
2018-05-12 19:59:59+00:00,54.5,2018,5,12,19,False,54.5
2018-05-12 20:59:59+00:00,48.4,2018,5,12,20,False,48.4
2018-05-12 21:59:59+00:00,47.5,2018,5,12,21,False,47.5
2018-05-12 22:59:59+00:00,43.0,2018,5,12,22,False,43.0
2018-05-12 23:59:59+00:00,51.8,2018,5,12,23,False,51.8
2018-05-13 00:59:59+00:00,56.9,2018,5,13,0,False,56.9
2018-05-13 01:59:59+00:00,33.8,2018,5,13,1,False,33.8
2018-05-13 02:59:59+00:00,11.7,2018,5,13,2,False,11.7
2018-05-13 03:59:59+00:00,47.3,2018,5,13,3,False,47.3
2018-05-13 04:59:59+00:00,43.0,2018,5,13,4,False,43.0
2018-05-13 05:59:59+00:00,37.7,2018,5,13,5,False,37.7
2018-05-13 06:59:59+00:00,31.7,2018,5,13,6,False,31.7
2018-05-13 07:59:59+00:00,36.3,2018,5,13,7,False,36.3
2018-05-13 08:59:59+00:00,54.0,2018,5,13,8,False,54.0
2018-05-13 09:59:59+00:00,44.5,2018,5,13,9,False,44.5
2018-05-13 10:59:59+00:00,39.6,2018,5,13,10,False,39.6
2018-05-13 11:59:59+00:00,19.4,2018,5,13,11,False,19.4
2018-05-13 12:59:59+00:00,17.0,2018,5,13,12,False,17.0
2018-05-13 13:59:59+00:00,27.3,2018,5,13,13,False,27.3
2018-05-13 14:59:59+00:00,27.5,2018,5,13,14,False,27.5
2018-05-13 15:59:59+00:00,16.0,2018,5,13,15,False,16.0
2018-05-13 16:59:59+00:00,14.2,2018,5,13,16,False,14.2
2018-05-13 17:59:59+00:00,37.6,2018,5,13,17,False,37.6
2018-05-13 18:59:59+00:00,46.5,2018,5,13,18,False,46.5
2018-05-13 19:59:59+00:00,39.9,2018,5,13,19,False,39.9
2018-05-13 20:59:59+00:00,45.3,2018,5,13,20,False,45.3
2018-05-13 21:59:59+00:00,31.8,2018,5,13,21,False,31.8
2018-05-13 22:59:59+00:00,33.4,2018,5,13,22,False,33.4
2018-05-13 23:59:59+00:00,23.4,2018,5,13,23,False,23.4
2018-05-14 00:59:59+00:00,20.1,2018,5,14,0,False,20.1
2018-05-14 01:59:59+00:00,15.4,2018,5,14,1,False,15.4
2018-05-14 02:59:59+00:00,37.6,2018,5,14,2,False,37.6
2018-05-14 03:59:59+00:00,27.4,2018,5,14,3,False,27.4
2018-05-14 04:59:59+00:00,19.4,2018,5,14,4,False,19.4
2018-05-14 05:59:59+00:00,23.0,2018,5,14,5,False,23.0
2018-05-14 06:59:59+00:00,38.8,2018,5,14,6,False,38.8
2018-05-14 07:59:59+00:00,50.9,2018,5,14,7,False,50.9
2018-05-14 08:59:59+00:00,50.6,2018,5,14,8,False,50.6
2018-05-14 09:59:59+00:00,60.6,2018,5,14,9,False,60.6
2018-05-14 10:59:59+00:00,54.6,2018,5,14,10,False,54.6
2018-05-14 11:59:59+00:00,37.0,2018,5,14,11,False,37.0
2018-05-14 12:59:59+00:00,30.5,2018,5,14,12,False,30.5
2018-05-14 13:59:59+00:00,25.3,2018,5,14,13,False,25.3
2018-05-14 14:59:59+00:00,28.2,2018,5,14,14,False,28.2
2018-05-14 15:59:59+00:00,10.3,2018,5,14,15,False,10.3
2018-05-14 16:59:59+00:00,12.4,2018,5,14,16,False,12.4
2018-05-14 17:59:59+00:00,22.3,2018,5,14,17,False,22.3
2018-05-14 18:59:59+00:00,24.2,2018,5,14,18,False,24.2
2018-05-14 19:59:59+00:00,32.4,2018,5,14,19,False,32.4
2018-05-14 20:59:59+00:00,29.2,2018,5,14,20,False,29.2
2018-05-14 21:59:59+00:00,21.2,2018,5,14,21,False,21.2
2018-05-14 22:59:59+00:00,26.5,2018,5,14,22,False,26.5
2018-05-14 23:59:59+00:00,23.9,2018,5,14,23,False,23.9
2018-05-15 00:59:59+00:00,16.2,2018,5,15,0,False,16.2
2018-05-15 01:59:59+00:00,15.6,2018,5,15,1,False,15.6
2018-05-15 02:59:59+00:00,13.7,2018,5,15,2,False,13.7
2018-05-15 03:59:59+00:00,28.9,2018,5,15,3,False,28.9
2018-05-15 04:59:59+00:00,30.4,2018,5,15,4,False,30.4
2018-05-15 05:59:59+00:00,43.0,2018,5,15,5,False,43.0
2018-05-15 06:59:59+00:00,52.3,2018,5,15,6,False,52.3
2018-05-15 07:59:59+00:00,72.7,2018,5,15,7,False,72.7
2018-05-15 08:59:59+00:00,82.1,2018,5,15,8,False,82.1
2018-05-15 09:59:59+00:00,103.7,2018,5,15,9,False,103.7
2018-05-15 10:59:59+00:00,82.5,2018,5,15,10,False,82.5
2018-05-15 11:59:59+00:00,60.9,2018,5,15,11,False,60.9
2018-05-15 12:59:59+00:00,48.0,2018,5,15,12,False,48.0
2018-05-15 13:59:59+00:00,34.5,2018,5,15,13,False,34.5
2018-05-15 14:59:59+00:00,39.4,2018,5,15,14,False,39.4
2018-05-15 15:59:59+00:00,32.5,2018,5,15,15,False,32.5
2018-05-15 16:59:59+00:00,39.4,2018,5,15,16,False,39.4
2018-05-15 17:59:59+00:00,50.3,2018,5,15,17,False,50.3
2018-05-15 18:59:59+00:00,64.5,2018,5,15,18,False,64.5
2018-05-15 19:59:59+00:00,84.5,2018,5,15,19,False,84.5
2018-05-15 20:59:59+00:00,59.3,2018,5,15,20,False,59.3
2018-05-15 21:59:59+00:00,50.4,2018,5,15,21,False,50.4
2018-05-15 22:59:59+00:00,41.2,2018,5,15,22,False,41.2
2018-05-15 23:59:59+00:00,44.6,2018,5,15,23,False,44.6
2018-05-16 00:59:59+00:00,18.1,2018,5,16,0,False,18.1
2018-05-16 01:59:59+00:00,20.6,2018,5,16,1,False,20.6
2018-05-16 02:59:59+00:00,12.0,2018,5,16,2,False,12.0
2018-05-16 03:59:59+00:00,25.5,2018,5,16,3,False,25.5
2018-05-16 04:59:59+00:00,36.1,2018,5,16,4,False,36.1
2018-05-16 05:59:59+00:00,32.8,2018,5,16,5,False,32.8
2018-05-16 06:59:59+00:00,65.1,2018,5,16,6,False,65.1
2018-05-16 07:59:59+00:00,123.8,2018,5,16,7,False,123.8
2018-05-16 08:59:59+00:00,75.0,2018,5,16,8,False,75.0
2018-05-16 09:59:59+00:00,,2018,5,16,9,True,84.5
2018-05-16 10:59:59+00:00,,2018,5,16,10,True,67.6
2018-05-16 11:59:59+00:00,,2018,5,16,11,True,60.05
2018-05-16 12:59:59+00:00,,2018,5,16,12,True,51.15
2018-05-16 13:59:59+00:00,37.2,2018,5,16,13,False,37.2
2018-05-16 14:59:59+00:00,71.0,2018,5,16,14,False,71.0
2018-05-16 15:59:59+00:00,41.3,2018,5,16,15,False,41.3
2018-05-16 16:59:59+00:00,47.5,2018,5,16,16,False,47.5
2018-05-16 17:59:59+00:00,46.9,2018,5,16,17,False,46.9
2018-05-16 18:59:59+00:00,50.3,2018,5,16,18,False,50.3
2018-05-16 19:59:59+00:00,38.1,2018,5,16,19,False,38.1
2018-05-16 20:59:59+00:00,47.8,2018,5,16,20,False,47.8
2018-05-16 21:59:59+00:00,91.4,2018,5,16,21,False,91.4
2018-05-16 22:59:59+00:00,72.6,2018,5,16,22,False,72.6
2018-05-16 23:59:59+00:00,65.5,2018,5,16,23,False,65.5
2018-05-17 00:59:59+00:00,70.3,2018,5,17,0,False,70.3
